424627000.00000	39.02000
424627000.00000	39.02000
424627000.00000	51.02000
424627000.00000	64.02000
424627000.00000	39.02000
424627000.00000	39.02000
424627000.00000	64.02000
424627000.00000	51.02000
424627000.00000	39.02000
424627000.00000	64.02000
424627000.00000	63.02000
424627000.00000	75.02000
424627000.00000	39.02000
424627000.00000	39.02000
424627000.00000	51.02000
424627000.00000	76.02000
424627039.02000	64.00000
424627039.02000	50.00000
424627039.02000	39.02000
424627039.02000	62.00000
424627039.02000	74.00000
424627039.02000	86.00000
424627039.02000	98.00000
424627051.02000	39.02000
424627051.02000	184.00000
424627051.02000	39.02000
424627063.02000	86.00000
424627064.02000	97.00000
424627064.02000	50.00000
424627064.02000	39.02000
424627075.02000	98.00000
424627076.02000	39.02000
424627078.04000	39.02000
424627089.02000	96.00000
424627090.04000	39.02000
424627090.04000	39.02000
424627101.02000	40.04000
424627103.02000	51.04000
424627103.04000	39.02000
424627113.02000	39.02000
424627114.02000	89.02000
424627115.04000	64.02000
424627117.06000	39.02000
424627125.02000	55.04000
424627129.06000	62.00000
424627129.06000	63.00000
424627137.02000	39.02000
424627141.06000	62.00000
424627142.06000	39.02000
424627149.02000	66.04000
424627152.04000	75.02000
424627154.06000	85.00000
424627156.08000	39.02000
424627161.02000	46.08000
424627173.02000	58.04000
424627176.04000	75.02000
424627179.06000	84.00000
424627180.06000	63.00000
424627181.08000	46.96000
424627185.02000	90.04000
424627191.06000	55.96000
424627192.06000	64.00000
424627195.10000	44.94000
424627203.04000	84.02000
424627203.06000	55.96000
424627207.10000	91.96000
424627215.06000	63.98000
424627227.06000	111.00000
424627228.04000	40.02000
424627231.06000	66.96000
424627235.02000	39.02000
424627239.06000	53.00000
424627240.04000	64.00000
424627243.06000	61.00000
424627247.02000	39.02000
424627251.06000	58.96000
424627256.06000	60.00000
424627259.02000	57.02000
424627263.06000	58.96000
424627268.06000	59.98000
424627274.04000	54.02000
424627275.06000	39.02000
424627279.04000	61.02000
424627286.04000	64.02000
424627287.06000	52.98000
424627292.06000	70.00000
424627298.02000	54.04000
424627299.06000	75.00000
424627304.04000	82.02000
424627304.06000	60.00000
424627310.02000	66.04000
424627314.08000	73.98000
424627316.04000	333.00000
424627316.06000	68.96000
424627322.02000	39.02000
424627328.04000	68.98000
424627328.06000	70.00000
424627338.06000	70.96000
424627340.04000	39.02000
424627340.06000	39.02000
424627350.06000	70.96000
424627352.06000	39.02000
424627361.04000	42.04000
424627362.06000	75.00000
424627364.06000	40.02000
424627374.06000	42.02000
424627376.06000	49.00000
424627379.06000	58.00000
424627379.08000	39.02000
424627385.02000	64.04000
424627386.06000	73.96000
424627388.06000	61.00000
424627391.08000	69.98000
424627397.02000	88.00000
424627398.06000	75.00000
424627403.08000	81.98000
424627404.08000	51.00000
424627409.02000	53.04000
424627416.08000	51.00000
424627418.10000	91.92000
424627421.02000	39.02000
424627425.06000	72.00000
424627437.06000	39.02000
424627437.06000	72.00000
424627449.06000	39.02000
424627449.06000	57.02000
424627455.08000	79.94000
424627460.02000	58.06000
424627460.04000	99.98000
424627461.06000	87.00000
424627462.06000	68.02000
424627467.08000	39.02000
424627473.06000	39.02000
424627476.08000	39.02000
424627485.02000	39.06000
424627485.06000	51.02000
424627488.08000	39.02000
424627497.06000	48.04000
424627506.08000	42.00000
424627506.10000	62.98000
424627509.06000	51.02000
424627510.02000	62.06000
424627512.08000	72.00000
424627515.10000	56.92000
424627518.08000	63.00000
424627524.08000	59.94000
424627527.10000	39.02000
424627530.08000	63.00000
424627535.02000	64.02000
424627536.08000	39.02000
424627545.10000	59.98000
424627548.06000	75.98000
424627548.08000	74.94000
424627560.02000	45.10000
424627560.08000	39.02000
424627566.12000	51.00000
424627569.08000	42.02000
424627572.02000	63.00000
424627572.08000	57.04000
424627575.10000	66.02000
424627581.08000	79.96000
424627584.02000	39.02000
424627584.08000	50.96000
424627593.08000	79.96000
424627599.04000	48.98000
424627599.10000	81.02000
424627605.08000	39.02000
424627605.12000	50.98000
424627611.10000	57.00000
424627617.12000	67.92000
424627623.02000	69.10000
424627623.04000	40.00000
424627624.04000	51.00000
424627629.12000	57.92000
424627635.02000	62.02000
424627635.04000	64.00000
424627641.12000	45.90000
424627644.10000	66.94000
424627648.02000	51.00000
424627649.04000	61.98000
424627656.10000	66.92000
424627661.04000	77.02000
424627663.04000	68.08000
424627668.10000	54.94000
424627673.04000	39.02000
424627675.04000	39.02000
424627680.12000	63.00000
424627685.04000	77.00000
424627687.02000	76.04000
424627687.04000	49.00000
424627692.12000	39.02000
424627697.04000	46.10000
424627699.02000	40.04000
424627699.04000	56.08000
424627711.02000	39.02000
424627711.04000	56.08000
424627712.06000	67.06000
424627714.06000	47.98000
424627723.02000	59.12000
424627723.04000	68.08000
424627731.12000	39.02000
424627731.14000	63.00000
424627736.04000	65.00000
424627738.06000	65.06000
424627739.06000	76.06000
424627743.12000	39.02000
424627743.14000	39.02000
424627750.04000	56.10000
424627755.12000	72.00000
424627762.04000	77.08000
424627762.04000	89.08000
424627763.06000	55.08000
424627767.12000	45.92000
424627770.14000	54.90000
424627779.12000	111.00000
424627782.14000	44.94000
424627782.14000	75.00000
424627782.16000	39.02000
424627791.12000	72.92000
424627794.14000	44.94000
424627801.04000	39.02000
424627803.12000	85.92000
424627806.14000	44.94000
424627813.04000	69.10000
424627815.12000	92.02000
424627818.14000	39.02000
424627821.18000	41.90000
424627825.04000	44.12000
424627827.08000	54.08000
424627827.12000	66.04000
424627839.08000	39.02000
424627839.12000	63.00000
424627840.06000	60.98000
424627851.08000	76.00000
424627851.12000	39.02000
424627857.14000	55.90000
424627857.16000	39.02000
424627863.08000	61.96000
424627864.04000	55.10000
424627869.16000	61.98000
424627878.10000	58.94000
424627881.16000	57.92000
424627882.14000	50.02000
424627889.04000	55.12000
424627890.12000	66.04000
424627890.14000	53.00000
424627893.16000	57.92000
424627896.18000	52.86000
424627901.04000	54.10000
424627902.12000	66.04000
424627907.14000	53.90000
424627913.04000	67.12000
424627919.14000	75.00000
424627925.04000	39.02000
424627927.08000	65.08000
424627931.14000	44.92000
424627932.16000	73.98000
424627937.04000	53.04000
424627939.08000	60.96000
424627943.14000	39.02000
424627944.16000	99.00000
424627949.04000	39.02000
424627951.08000	64.00000
424627955.14000	39.02000
424627956.16000	62.98000
424627961.04000	39.02000
424627964.06000	47.98000
424627968.16000	58.92000
424627976.06000	63.02000
424627980.16000	46.90000
424627982.16000	42.88000
424627988.06000	63.02000
424627990.08000	73.00000
424627992.16000	46.90000
424627994.14000	56.92000
424627994.16000	61.00000
424628000.04000	63.02000
424628000.06000	75.00000
424628006.14000	39.02000
424628012.04000	75.02000
424628015.08000	87.00000
424628019.14000	39.02000
424628025.04000	74.02000
424628027.06000	43.10000
424628027.08000	83.98000
424628039.06000	84.00000
424628039.08000	55.08000
424628043.16000	63.00000
424628045.16000	39.02000
424628051.06000	84.00000
424628051.08000	95.98000
424628055.16000	58.92000
424628058.16000	39.02000
424628063.06000	96.00000
424628063.08000	107.98000
424628070.16000	56.92000
424628075.06000	39.02000
424628084.18000	98.88000
424628087.06000	52.02000
424628094.16000	56.92000
424628097.18000	47.98000
424628099.06000	58.10000
424628102.08000	92.98000
424628106.16000	100.90000
424628111.06000	52.02000
424628114.08000	39.02000
424628114.08000	64.02000
424628123.06000	123.00000
424628127.08000	39.02000
424628135.06000	43.04000
424628139.08000	51.02000
424628145.16000	56.92000
424628147.06000	43.04000
424628151.08000	51.02000
424628153.10000	60.98000
424628157.16000	39.02000
424628159.06000	55.04000
424628163.08000	63.02000
424628166.10000	91.96000
424628171.06000	58.04000
424628178.10000	91.96000
424628178.10000	103.96000
424628183.06000	43.02000
424628190.10000	56.98000
424628190.10000	51.00000
