424627000.00000	39.02000
424627000.00000	39.02000
424627000.00000	51.02000
424627000.00000	39.02000
424627000.00000	51.02000
424627000.00000	51.02000
424627000.00000	63.02000
424627000.00000	39.02000
424627039.02000	87.00000
424627039.02000	39.02000
424627039.02000	51.00000
424627039.02000	51.00000
424627051.02000	51.00000
424627051.02000	63.00000
424627051.02000	39.02000
424627063.02000	39.02000
424627078.04000	49.00000
424627090.02000	39.02000
424627090.02000	51.02000
424627090.04000	60.98000
424627102.02000	51.00000
424627102.04000	60.98000
424627114.02000	39.02000
424627126.02000	39.02000
424627127.04000	50.00000
424627129.04000	39.02000
424627141.04000	60.98000
424627151.02000	41.00000
424627153.02000	63.02000
424627153.04000	39.02000
424627163.02000	41.00000
424627165.04000	63.00000
424627168.06000	39.02000
424627177.04000	42.04000
424627192.02000	39.06000
424627192.06000	48.96000
424627202.02000	41.00000
424627204.02000	39.06000
424627207.08000	59.96000
424627216.04000	63.00000
424627219.08000	39.02000
424627228.04000	54.04000
424627231.08000	63.00000
424627241.02000	39.02000
424627243.02000	63.06000
424627243.08000	47.96000
424627258.10000	39.02000
424627267.04000	63.00000
424627279.04000	63.00000
424627280.04000	39.02000
424627282.08000	71.96000
424627291.04000	75.00000
424627294.08000	39.02000
424627297.12000	80.92000
424627306.08000	51.98000
424627319.06000	50.04000
424627330.04000	87.00000
424627333.10000	39.02000
424627342.04000	42.08000
424627354.04000	39.02000
424627358.06000	39.02000
424627366.04000	57.08000
424627369.10000	52.98000
424627372.12000	56.92000
424627378.04000	39.02000
424627384.12000	44.94000
424627393.06000	41.02000
424627397.08000	43.96000
424627417.04000	56.04000
424627417.06000	39.02000
424627422.08000	45.98000
424627423.12000	56.94000
424627429.04000	51.00000
424627429.06000	39.02000
424627434.08000	57.98000
424627441.04000	63.02000
424627456.08000	39.02000
424627468.06000	48.00000
424627468.08000	59.98000
424627473.08000	45.96000
424627480.04000	51.00000
424627480.06000	39.02000
424627492.06000	39.02000
424627495.10000	47.94000
424627504.06000	40.02000
424627516.06000	51.00000
424627519.04000	63.00000
424627519.08000	39.02000
424627528.06000	42.02000
424627531.04000	63.00000
424627531.08000	51.00000
424627543.04000	52.06000
424627544.08000	39.02000
424627558.10000	47.94000
424627567.06000	53.04000
424627570.08000	47.96000
424627582.04000	40.06000
424627582.08000	39.02000
424627583.10000	63.00000
424627594.04000	77.06000
424627595.10000	39.02000
424627606.04000	51.00000
424627618.04000	51.00000
424627620.10000	60.94000
424627621.10000	71.94000
424627622.10000	51.02000
424627634.12000	48.98000
424627646.10000	85.94000
424627657.04000	39.02000
424627669.04000	39.02000
424627671.10000	72.94000
424627673.12000	39.02000
424627681.04000	75.00000
424627683.10000	39.02000
424627693.04000	39.02000
424627696.06000	51.06000
424627708.06000	43.08000
424627712.14000	55.90000
424627722.12000	50.00000
424627732.04000	44.10000
424627732.06000	69.08000
424627744.04000	63.00000
424627747.12000	39.02000
424627751.14000	67.90000
424627756.04000	75.00000
424627768.04000	43.08000
424627772.12000	70.92000
424627776.14000	39.02000
424627786.14000	39.02000
424627801.14000	39.02000
424627807.04000	58.12000
424627811.12000	39.02000
424627815.16000	39.02000
424627819.04000	63.00000
424627825.16000	39.02000
424627831.04000	63.00000
424627840.16000	65.88000
424627843.04000	50.14000
424627850.14000	39.02000
424627854.18000	63.86000
424627864.18000	39.02000
424627865.16000	39.02000
424627882.04000	39.02000
424627889.16000	39.02000
424627893.18000	52.88000
424627894.04000	39.02000
424627903.20000	53.84000
424627904.18000	40.88000
424627906.04000	52.02000
424627918.04000	51.00000
424627921.06000	46.12000
424627928.18000	52.86000
424627933.06000	59.98000
424627945.06000	39.02000
424627946.06000	50.00000
424627957.04000	40.02000
424627958.06000	39.02000
424627967.18000	64.86000
424627969.04000	39.02000
424627981.04000	63.00000
424627984.08000	71.96000
424627993.04000	75.00000
424627996.06000	83.98000
424627997.06000	39.02000
424627997.08000	39.02000
424628008.06000	40.02000
424628032.04000	39.02000
424628036.08000	82.96000
424628036.10000	39.02000
424628044.04000	43.08000
424628048.08000	51.04000
424628056.04000	88.00000
424628068.04000	39.02000
424628071.06000	39.02000
424628075.12000	39.02000
424628080.04000	42.04000
424628087.12000	51.00000
424628099.12000	39.02000
424628107.06000	43.06000
424628110.08000	52.04000
424628114.14000	41.90000
424628119.04000	55.08000
424628122.08000	64.04000
424628138.12000	60.00000
424628138.14000	71.98000
424628144.04000	39.02000
424628150.12000	44.92000
424628156.04000	66.08000
424628162.12000	72.00000
424628174.12000	39.02000
424628183.06000	42.08000
424628186.12000	39.02000
424628195.04000	78.08000
424628198.12000	39.02000
424628210.12000	39.02000
424628213.14000	48.00000
424628222.12000	39.02000
424628225.14000	59.98000
424628225.14000	51.00000
424628234.12000	64.00000
424628237.14000	51.00000
424628249.14000	51.00000
424628261.14000	48.98000
424628261.14000	61.98000
424628273.12000	54.02000
424628276.14000	63.00000
424628285.12000	39.02000
424628288.14000	46.98000
424628298.12000	53.02000
424628300.14000	39.02000
424628310.12000	39.02000
424628323.12000	51.02000
424628324.14000	49.98000
424628327.14000	51.02000
424628335.12000	51.02000
424628339.14000	51.00000
424628339.16000	58.98000
424628349.14000	41.02000
424628351.14000	51.00000
424628374.12000	63.02000
424628374.14000	39.02000
424628378.16000	83.98000
424628386.14000	43.02000
424628390.14000	51.00000
424628390.16000	39.02000
424628398.14000	56.04000
424628402.14000	39.02000
424628413.16000	39.02000
424628429.16000	51.00000
424628429.18000	50.96000
424628437.14000	55.00000
424628441.14000	64.02000
424628441.16000	39.02000
424628452.18000	41.00000
424628454.18000	62.98000
424628462.14000	68.04000
424628480.14000	52.04000
424628480.16000	39.02000
424628480.18000	50.96000
424628492.14000	52.04000
424628493.18000	63.00000
424628505.16000	63.02000
424628517.16000	52.02000
424628519.18000	39.02000
424628530.18000	51.00000
424628531.14000	39.06000
424628532.18000	62.98000
424628544.18000	63.00000
424628556.18000	64.00000
424628558.20000	48.96000
424628568.18000	39.02000
424628569.18000	49.98000
424628570.20000	60.96000
424628581.18000	39.02000
424628595.16000	39.02000
424628607.16000	52.02000
424628607.18000	39.02000
424628607.20000	39.02000
424628619.16000	39.04000
424628620.18000	50.02000
424628620.20000	50.98000
424628631.16000	51.04000
424628634.18000	49.00000
424628646.20000	39.02000
424628646.22000	51.00000
424628658.20000	51.02000
424628659.18000	62.02000
424628670.20000	51.98000
424628671.18000	39.02000
424628682.20000	40.00000
424628683.18000	50.02000
424628685.22000	59.98000
424628697.22000	51.00000
424628709.22000	74.98000
424628710.20000	50.98000
424628721.20000	51.98000
424628722.18000	63.04000
424628722.20000	39.02000
424628733.20000	53.02000
424628745.20000	51.00000
424628748.22000	59.98000
424628761.18000	39.02000
424628761.22000	58.98000
424628773.18000	39.02000
424628784.20000	41.02000
424628785.22000	46.98000
424628786.22000	50.98000
424628796.20000	66.00000
424628800.20000	39.02000
424628808.20000	63.00000
424628812.20000	39.02000
424628820.20000	76.00000
424628825.22000	51.00000
424628832.20000	39.02000
424628837.20000	71.00000
424628839.22000	47.98000
424628851.22000	68.98000
424628862.20000	39.02000
424628871.20000	61.00000
424628871.22000	72.98000
424628876.22000	79.98000
424628887.20000	39.02000
424628896.20000	72.00000
424628901.22000	39.02000
424628908.20000	72.00000
424628920.20000	39.02000
424628926.22000	45.00000
424628932.20000	39.02000
424628940.24000	39.02000
424628944.20000	39.02000
424628956.20000	63.00000
424628959.22000	39.02000
424628968.20000	50.06000
424628971.22000	59.98000
424628971.22000	51.00000
424628979.26000	54.96000
424628980.20000	39.02000
424628983.22000	47.04000
424628998.24000	44.02000
424629018.26000	51.94000
424629019.20000	63.00000
424629019.22000	75.98000
424629022.22000	39.02000
424629030.26000	51.00000
424629031.20000	39.02000
