424627000.00000	39.02000
424627000.00000	39.02000
424627039.02000	39.02000
424627039.02000	51.02000
424627078.04000	39.02000
424627090.04000	39.02000
424627117.06000	39.02000
424627129.06000	39.02000
424627156.08000	39.02000
424627168.08000	39.02000
424627195.10000	39.02000
424627207.10000	39.02000
424627234.12000	39.02000
424627246.12000	39.02000
424627273.14000	39.02000
424627285.14000	39.02000
424627312.16000	51.00000
424627324.16000	51.00000
424627363.16000	39.02000
424627375.16000	39.02000
424627402.18000	39.02000
424627414.18000	39.02000
424627441.20000	39.02000
424627453.20000	39.02000
424627480.22000	39.02000
424627492.22000	39.02000
424627519.24000	51.00000
424627531.24000	39.02000
424627570.24000	39.02000
424627570.26000	51.00000
424627609.26000	51.00000
424627621.26000	39.02000
424627660.26000	39.02000
424627660.28000	39.02000
424627699.28000	39.02000
424627699.30000	39.02000
424627738.30000	39.02000
424627738.32000	39.02000
424627777.32000	39.02000
424627777.34000	39.02000
424627816.34000	39.02000
424627816.36000	39.02000
424627855.36000	39.02000
424627855.38000	39.02000
424627894.38000	39.02000
424627894.40000	51.00000
424627933.40000	39.02000
424627945.40000	39.02000
424627972.42000	39.02000
424627984.42000	39.02000
424628011.44000	39.02000
424628023.44000	39.02000
424628050.46000	39.02000
424628062.46000	39.02000
424628089.48000	51.00000
424628101.48000	39.02000
424628140.48000	39.02000
424628140.50000	64.00000
424628179.50000	39.02000
424628204.50000	39.02000
424628218.52000	44.52000
424628243.52000	39.02000
424628263.04000	39.02000
424628282.54000	44.52000
424628302.06000	39.02000
424628327.06000	39.02000
424628341.08000	39.02000
424628366.08000	39.02000
424628380.10000	39.02000
424628405.10000	39.02000
424628419.12000	39.02000
424628444.12000	39.02000
424628458.14000	39.02000
424628483.14000	39.02000
424628497.16000	39.02000
424628522.16000	39.02000
424628536.18000	39.02000
424628561.18000	39.02000
424628575.20000	39.02000
424628600.20000	39.02000
424628614.22000	50.00000
424628639.22000	39.02000
424628664.22000	39.02000
424628678.24000	39.02000
424628703.24000	39.02000
424628717.26000	50.00000
424628742.26000	39.02000
424628767.26000	39.02000
424628781.28000	39.02000
424628806.28000	39.02000
424628820.30000	39.02000
424628845.30000	39.02000
424628859.32000	39.02000
424628884.32000	39.02000
424628898.34000	39.02000
424628923.34000	39.02000
424628937.36000	39.02000
424628962.36000	39.02000
424628976.38000	39.02000
424629001.38000	39.02000
424629015.40000	39.02000
424629040.40000	39.02000
424629054.42000	39.02000
424629079.42000	39.02000
424629093.44000	39.02000
424629118.44000	44.60000
424629132.46000	39.02000
424629163.04000	47.44000
424629171.48000	51.00000
424629210.48000	39.02000
424629222.48000	39.02000
424629249.50000	51.00000
424629261.50000	39.02000
424629300.50000	39.02000
424629300.52000	39.02000
424629339.52000	39.02000
424629339.54000	39.02000
424629378.54000	39.02000
424629378.56000	39.02000
424629417.56000	39.02000
424629417.58000	39.02000
424629456.58000	39.02000
424629456.60000	51.00000
424629495.60000	39.02000
424629507.60000	39.02000
424629534.62000	39.02000
424629546.62000	39.02000
424629573.64000	51.00000
424629585.64000	39.02000
424629624.64000	39.02000
424629624.66000	39.02000
424629663.66000	39.02000
424629663.68000	39.02000
424629702.68000	39.02000
424629702.70000	39.02000
424629741.70000	39.02000
424629741.72000	51.00000
424629780.72000	39.02000
424629792.72000	39.02000
424629819.74000	39.02000
424629831.74000	39.02000
424629858.76000	51.00000
424629870.76000	51.00000
424629909.76000	51.00000
424629921.76000	51.00000
424629960.76000	51.00000
424629972.76000	39.02000
424630011.76000	39.02000
424630011.78000	51.00000
424630050.78000	39.02000
424630062.78000	39.02000
424630089.80000	39.02000
424630101.80000	39.02000
424630128.82000	39.02000
424630140.82000	39.02000
424630167.84000	39.02000
424630179.84000	39.02000
424630206.86000	39.02000
424630218.86000	39.02000
424630245.88000	39.02000
424630257.88000	52.02000
424630284.90000	39.02000
424630309.90000	39.02000
424630323.92000	39.12000
424630348.92000	39.02000
424630363.04000	39.02000
424630387.94000	39.02000
424630402.06000	39.02000
424630426.96000	39.02000
424630441.08000	39.02000
424630465.98000	39.02000
424630480.10000	39.02000
424630505.00000	39.02000
424630519.12000	39.02000
424630544.02000	39.02000
424630558.14000	39.02000
424630583.04000	39.02000
424630597.16000	39.02000
424630622.06000	39.02000
424630636.18000	39.02000
424630661.08000	39.02000
424630675.20000	39.02000
424630700.10000	39.02000
424630714.22000	39.02000
424630739.12000	39.02000
424630753.24000	39.02000
424630778.14000	39.02000
424630792.26000	39.02000
424630817.16000	39.02000
424630831.28000	39.02000
424630856.18000	39.02000
424630870.30000	39.02000
424630895.20000	39.02000
424630909.32000	39.02000
424630934.22000	39.02000
424630948.34000	39.02000
424630973.24000	39.02000
424630987.36000	39.02000
424631012.26000	39.02000
424631026.38000	39.02000
424631051.28000	39.02000
424631065.40000	39.02000
424631090.30000	39.02000
424631104.42000	39.02000
424631129.32000	39.02000
424631143.44000	39.02000
424631168.34000	39.02000
424631182.46000	39.02000
424631207.36000	39.02000
424631221.48000	39.02000
424631246.38000	39.02000
424631260.50000	39.02000
424631285.40000	39.02000
424631299.52000	39.02000
424631324.42000	39.02000
424631338.54000	39.02000
424631363.44000	39.02000
424631377.56000	39.02000
424631402.46000	39.02000
424631416.58000	49.90000
424631441.48000	39.02000
424631466.48000	39.02000
424631480.50000	39.02000
424631505.50000	39.02000
424631519.52000	39.02000
424631544.52000	39.02000
424631558.54000	39.02000
424631583.54000	39.02000
424631597.56000	39.02000
424631622.56000	39.02000
424631636.58000	39.02000
424631661.58000	39.02000
424631675.60000	39.02000
424631700.60000	39.02000
424631714.62000	39.02000
424631739.62000	39.02000
424631753.64000	39.02000
424631778.64000	39.02000
424631792.66000	39.02000
424631817.66000	39.02000
424631831.68000	39.02000
424631856.68000	39.02000
424631870.70000	39.02000
424631895.70000	39.02000
424631909.72000	39.02000
424631934.72000	39.02000
424631948.74000	39.02000
424631973.74000	39.02000
424631987.76000	39.02000
424632012.76000	39.02000
424632026.78000	39.02000
424632051.78000	39.02000
424632065.80000	39.02000
424632090.80000	39.02000
424632104.82000	39.02000
424632129.82000	39.02000
424632143.84000	39.02000
424632168.84000	50.72000
424632182.86000	39.02000
424632219.56000	41.32000
424632221.88000	51.00000
424632260.88000	51.00000
424632272.88000	39.02000
424632311.88000	39.02000
424632311.90000	39.02000
424632350.90000	39.02000
424632350.92000	39.02000
424632389.92000	39.02000
424632389.94000	39.02000
424632428.94000	39.02000
424632428.96000	51.00000
424632467.96000	51.00000
424632479.96000	51.00000
424632518.96000	51.00000
424632530.96000	39.02000
424632569.96000	39.02000
424632569.98000	39.02000
424632608.98000	39.02000
424632609.00000	51.00000
424632648.00000	39.02000
424632660.00000	39.02000
424632687.02000	39.02000
424632699.02000	39.02000
424632726.04000	51.00000
424632738.04000	39.02000
424632777.04000	39.02000
424632777.06000	51.00000
424632816.06000	39.02000
424632828.06000	39.02000
424632855.08000	51.00000
424632867.08000	51.00000
424632906.08000	51.00000
424632918.08000	39.02000
424632957.08000	39.02000
424632957.10000	39.02000
424632996.10000	39.02000
424632996.12000	39.02000
424633035.12000	39.02000
424633035.14000	39.02000
424633074.14000	39.02000
424633074.16000	39.02000
424633113.16000	39.02000
424633113.18000	39.02000
424633152.18000	39.02000
424633152.20000	39.02000
424633191.20000	39.02000
424633191.22000	51.00000
424633230.22000	39.02000
424633242.22000	39.02000
424633269.24000	39.02000
424633281.24000	39.02000
424633308.26000	51.00000
424633320.26000	64.00000
424633359.26000	39.02000
424633384.26000	39.02000
424633398.28000	39.02000
424633423.28000	39.02000
424633437.30000	39.02000
424633462.30000	39.02000
424633476.32000	39.02000
424633501.32000	39.02000
424633515.34000	39.02000
424633540.34000	39.02000
424633554.36000	39.02000
424633579.36000	39.02000
